Date,next_date,model_return,benchmark_return,active_return,top_equal_return,bottom_equal_return,top_sectors,bottom_sectors,model_nav,benchmark_nav,active_nav,market,candidate
2012-04-30,2012-05-31,-0.05735022960595494,-0.06305930903777707,0.0057090794318221255,-0.06205228439916427,-0.10011281394464511,Automobiles and Parts|Chemicals|Personal & Household Goods,Basic Resources|Banks|Telecommunications,0.9981973431953046,0.9832195669632485,1.0152333992684015,EU,baseline_50_core_50
2012-05-31,2012-06-30,0.04491068987161228,0.05107364277912336,-0.0061629529075110795,0.030861013646052052,0.07882015605972233,Automobiles and Parts|Chemicals|Insurance,Financial Services|Banks|Construction and Materials,1.0430270745062162,1.033436171899774,1.009280595035503,EU,baseline_50_core_50
2012-06-30,2012-07-31,0.0479937061367837,0.041889632800297165,0.006104073336486535,0.060987524097152516,0.011350314968966458,Travel and Leisure|Chemicals|Personal & Household Goods,Basic Resources|Financial Services|Banks,1.0930858094127767,1.0767264336632003,1.0151936232250927,EU,baseline_50_core_50
2012-07-31,2012-08-31,0.020651684975346828,0.021169957321851108,-0.0005182723465042803,0.01488916635911966,0.018678924571546563,"Retail|Food, Beverage and Tobacco|Personal & Household Goods",Basic Resources|Energy|Financial Services,1.1156598731997913,1.0995206863111593,1.014678384035482,EU,baseline_50_core_50
2012-08-31,2012-09-30,0.00582549804644303,0.011858007537188197,-0.006032509490745167,-0.009397047739766932,0.03081968219853418,"Food, Beverage and Tobacco|Travel and Leisure|Personal & Household Goods",Basic Resources|Energy|Banks,1.1221591476116115,1.1125588108967313,1.0086290599839323,EU,baseline_50_core_50
2012-09-30,2012-10-31,0.0023276717820331044,0.007415154478052534,-0.00508748269601943,-0.0072493776848712764,0.03927548175781901,"Food, Beverage and Tobacco|Chemicals|Media",Basic Resources|Financial Services|Banks,1.1247711657944572,1.120808606345449,1.0035354470215292,EU,baseline_50_core_50
2012-10-31,2012-11-30,0.02719229616358489,0.023837492995918926,0.0033548031676659644,0.02827477894701762,0.0058281421643373655,"Insurance|Food, Beverage and Tobacco|Health Care",Basic Resources|Telecommunications|Banks,1.1553562764510008,1.1475258736489742,1.0068237265771856,EU,baseline_50_core_50
2012-11-30,2012-12-31,0.012302349642402463,0.016845675545331465,-0.0045433259029290015,0.002275823711763499,0.036493969884855676,"Food, Beverage and Tobacco|Health Care|Real Estate",Basic Resources|Telecommunications|Automobiles and Parts,1.1695698733254452,1.1668567221963377,1.0023251793279302,EU,baseline_50_core_50
2012-12-31,2013-01-31,0.027916565529980165,0.02872766386313235,-0.0008110983331521861,0.014102819953845982,0.024440457214168956,Personal & Household Goods|Travel and Leisure|Real Estate,Basic Resources|Financial Services|Technology,1.2022202473360257,1.2003777898880306,1.0015348979825485,EU,baseline_50_core_50
2013-01-31,2013-02-28,0.01602386332788077,0.012335552440910369,0.003688310886970402,0.02912466950874404,0.007412414048851519,Travel and Leisure|Personal & Household Goods|Real Estate,Basic Resources|Financial Services|Technology,1.2214844602693493,1.2151851130640985,1.0051838581114336,EU,baseline_50_core_50
2013-02-28,2013-03-31,0.02008919279371421,0.012989750413727769,0.0070994423799864426,0.034958664350660036,-0.01282343703691209,Personal & Household Goods|Travel and Leisure|Industrial Goods and Services,Basic Resources|Energy|Technology,1.246023097086226,1.2309700643892787,1.012228593637178,EU,baseline_50_core_50
2013-03-31,2013-04-30,0.022498530562891004,0.01847565827764774,0.004022872285243263,0.04914548356468431,0.02208992690713828,Insurance|Chemicals|Financial Services,Retail|Telecommunications|Energy,1.2740567858180887,1.253713046648949,1.0162267906707332,EU,baseline_50_core_50
2013-04-30,2013-05-31,0.022585898008918675,0.021405045839399797,0.0011808521695188777,0.0430386527228366,0.0469878423164856,Financial Services|Insurance|Travel and Leisure,Energy|Automobiles and Parts|Utilities,1.3028325024401468,1.2805488318819231,1.0174016562300674,EU,baseline_50_core_50
2013-05-31,2013-06-30,-0.04607174284767072,-0.05269872391284215,0.006626981065171435,-0.03695850568692091,-0.08335209609736334,Financial Services|Insurance|Travel and Leisure,Basic Resources|Automobiles and Parts|Energy,1.242808738414137,1.2130655425336652,1.0245190344936754,EU,baseline_50_core_50
2013-06-30,2013-07-31,0.05385834087810758,0.05199569848616321,0.0018626423919443705,0.06419970169463045,0.05670986001775572,Financial Services|Insurance|Travel and Leisure,"Basic Resources|Food, Beverage and Tobacco|Construction and Materials",1.3097443550939365,1.2761397327271995,1.0263330272578548,EU,baseline_50_core_50
2013-07-31,2013-08-31,-0.009081027400910898,-0.004534467219412458,-0.00454656018149844,-0.023234983431882305,0.008851345796466044,Automobiles and Parts|Financial Services|Insurance,"Basic Resources|Food, Beverage and Tobacco|Industrial Goods and Services",1.2978505307171402,1.2703531189417583,1.0216454868850073,EU,baseline_50_core_50
2013-08-31,2013-09-30,0.04805278288865449,0.04616576169412482,0.0018870211945296728,0.05179937547212976,0.04395147411819023,Automobiles and Parts|Insurance|Financial Services,"Basic Resources|Food, Beverage and Tobacco|Construction and Materials",1.360215860491616,1.3289999382982118,1.0234882796408373,EU,baseline_50_core_50
2013-09-30,2013-10-31,0.03930096521374333,0.039521457642029356,-0.0002204924282860274,0.0473342852170362,0.047401209055941,Financial Services|Automobiles and Parts|Insurance,Energy|Basic Resources|Banks,1.4136736567079788,1.3815239530659242,1.0232711880027174,EU,baseline_50_core_50
2013-10-31,2013-11-30,0.012348126560911728,0.009257749473216774,0.003090377087694954,0.02211070726245068,0.0074248107282354455,Insurance|Automobiles and Parts|Financial Services,"Food, Beverage and Tobacco|Travel and Leisure|Energy",1.431129877936836,1.3943137557146565,1.0264044746537764,EU,baseline_50_core_50
2013-11-30,2013-12-31,0.012145509173993497,0.010790104727327107,0.0013554044466663907,0.02202041946394386,0.02312292207545498,Insurance|Telecommunications|Automobiles and Parts,"Travel and Leisure|Banks|Food, Beverage and Tobacco",1.448511678998494,1.4093585471615704,1.0277808169651204,EU,baseline_50_core_50
2013-12-31,2014-01-31,-0.015068293910979576,-0.016394160222233986,0.0013258663112544096,-0.012119653667925912,-0.023059435909470186,Basic Resources|Industrial Goods and Services|Media,Energy|Banks|Retail,1.4266850792858583,1.3862532973288288,1.029166229602438,EU,baseline_50_core_50
2014-01-31,2014-02-28,0.05009021583745465,0.049852691159734064,0.0002375246777205839,0.0584292937240683,0.053945191669696274,Real Estate|Travel and Leisure|Basic Resources,Energy|Retail|Health Care,1.498148042839363,1.455361754829726,1.0293990740567749,EU,baseline_50_core_50
2014-02-28,2014-03-31,-0.00434720625328577,-0.005247424831711103,0.0009002185784253332,-0.0005430931788311498,-0.007132510009064026,Basic Resources|Construction and Materials|Financial Services,Retail|Health Care|Energy,1.4916352842991838,1.4477248534183098,1.03033064658467,EU,baseline_50_core_50
2014-03-31,2014-04-30,0.014544419740789936,0.015959550284105704,-0.001415130543315768,0.019766884523942412,0.02761905093895148,Automobiles and Parts|Construction and Materials|Basic Resources,Health Care|Energy|Retail,1.5133302539742037,1.4708298910139888,1.0288954985344465,EU,baseline_50_core_50
2014-04-30,2014-05-31,0.02754550663218972,0.02860635383177625,-0.001060847199586528,0.01880334391823184,0.025200080359721943,Automobiles and Parts|Construction and Materials|Insurance,Health Care|Retail|Personal & Household Goods,1.5550157025217435,1.5129049713026879,1.0278343531271472,EU,baseline_50_core_50
2014-05-31,2014-06-30,-0.008533836944072375,-0.0045194135038735496,-0.004014423440198826,-0.020251887108460858,0.0074707470732716845,Automobiles and Parts|Travel and Leisure|Insurance,Retail|Health Care|Telecommunications,1.5417454520709508,1.506067528145305,1.0236894583137202,EU,baseline_50_core_50
2014-06-30,2014-07-31,-0.0154715674880809,-0.016026498270352123,0.0005549307822712221,-0.015006176565356646,-0.016389528957169133,Insurance|Travel and Leisure|Utilities,"Retail|Technology|Food, Beverage and Tobacco",1.5178922332597933,1.481930539510451,1.0242667876736127,EU,baseline_50_core_50
2014-07-31,2014-08-31,0.01878894740981538,0.01890179741292024,-0.00011285000310486126,0.019218711914385202,0.021194109580468315,Insurance|Travel and Leisure|Utilities,Retail|Industrial Goods and Services|Financial Services,1.5464118306042787,1.509941690348297,1.0241533434629315,EU,baseline_50_core_50
2014-08-31,2014-09-30,0.005089709899994075,0.0033939244466455647,0.0016957854533485106,0.00011612735268993919,-0.0186516961383403,Insurance|Basic Resources|Utilities,Industrial Goods and Services|Construction and Materials|Personal & Household Goods,1.5542826182079732,1.5150663183641795,1.0258842133631059,EU,baseline_50_core_50
2014-09-30,2014-10-31,-0.015924922000556493,-0.01751264672190602,0.0015877247213495274,-0.0015601071340402121,-0.00891019340053264,Health Care|Real Estate|Insurance,Chemicals|Retail|Construction and Materials,1.5295307887461904,1.488533497170409,1.0275420685216115,EU,baseline_50_core_50
2014-10-31,2014-11-30,0.040192116038757005,0.03367561216185205,0.006516503876904951,0.05325776624493039,0.013517094399232448,Health Care|Real Estate|Automobiles and Parts,Energy|Retail|Chemicals,1.5910058676923289,1.538660773911045,1.0340199052766066,EU,baseline_50_core_50
2014-11-30,2014-12-31,-0.012579052278851408,-0.013726389651689827,0.0011473373728384199,-0.010304925690730765,-0.015564793555936027,Real Estate|Health Care|Automobiles and Parts,Energy|Basic Resources|Retail,1.5709925217066678,1.5175405165865714,1.0352227861700372,EU,baseline_50_core_50
2014-12-31,2015-01-31,0.08358204622128883,0.07297502174006294,0.010607024481225885,0.12215241548797173,0.04605558400377809,Travel and Leisure|Real Estate|Automobiles and Parts,Basic Resources|Energy|Insurance,1.7022992912692536,1.6282830687759027,1.0454566063559172,EU,baseline_50_core_50
2015-01-31,2015-02-28,0.06531334541825996,0.06903979066852556,-0.003726445250265595,0.06503769154568595,0.09696434580426545,Travel and Leisure|Media|Automobiles and Parts,Basic Resources|Energy|Health Care,1.8134821528851814,1.7406993909932955,1.041812367068362,EU,baseline_50_core_50
2015-02-28,2015-03-31,0.025290801635162608,0.018442515318623294,0.006848286316539314,0.02961337974107212,-0.02355598379096512,Travel and Leisure|Financial Services|Media,Basic Resources|Energy|Retail,1.859346570282708,1.7728022661768077,1.0488177986665936,EU,baseline_50_core_50
2015-03-31,2015-04-30,-0.007923930118160038,0.0008606529309538774,-0.008784583049113916,-0.018346596471901584,0.046888911731012235,Travel and Leisure|Automobiles and Parts|Financial Services,Energy|Basic Resources|Utilities,1.8446132379943474,1.7743280336431944,1.0396122943550847,EU,baseline_50_core_50
