Date,Company SEDOL,return,abs_return,severity,reason,review_status,suggested_action,reviewer,review_notes,approved_action,corrected_return
2025-09-04,PXN7MH-R,9.024495124816895,9.024495124816895,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-02-07,W0KPN1-R,9.02416706085205,9.02416706085205,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-10-09,X32NYV-R,9.020552635192871,9.020552635192871,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-10-29,T7HRLL-R,9.018519401550293,9.018519401550293,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-11-14,T7HRLL-R,9.012763977050781,9.012763977050781,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-02-28,XG29QM-R,9.01249885559082,9.01249885559082,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-07-30,T7HRLL-R,9.01017951965332,9.01017951965332,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-08-22,X32NYV-R,9.009895324707031,9.009895324707031,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-11-26,VW1H7G-R,9.006200790405273,9.006200790405273,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-09-18,VW1H7G-R,9.005846977233887,9.005846977233887,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2019-05-15,BBD288-R,9.004908561706543,9.004908561706543,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-08-30,X32NYV-R,9.001355171203613,9.001355171203613,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-01-21,W0KPN1-R,9.000000953674316,9.000000953674316,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2015-08-25,BT5LSL-R,8.999999046325684,8.999999046325684,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-09-11,PXN7MH-R,8.999573707580566,8.999573707580566,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-07-26,HWYM1P-R,8.999539375305176,8.999539375305176,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-07-26,T7HRLL-R,8.999539375305176,8.999539375305176,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-01-17,T7HRLL-R,8.999513626098633,8.999513626098633,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-07-25,L93LBV-R,8.99862003326416,8.99862003326416,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-04-09,L93LBV-R,8.995856285095215,8.995856285095215,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-06-28,L93LBV-R,8.994868278503418,8.994868278503418,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-10-07,X32NYV-R,8.99453353881836,8.99453353881836,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-10-07,K4MV84-R,8.99453353881836,8.99453353881836,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-11-29,T7HRLL-R,8.991951942443848,8.991951942443848,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-01-15,VW1H7G-R,8.989325523376465,8.989325523376465,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-12-04,T7HRLL-R,8.988603591918945,8.988603591918945,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-12-04,XG29QM-R,8.988602638244629,8.988602638244629,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-12-13,T7HRLL-R,8.987955093383789,8.987955093383789,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2015-12-08,WDK2F1-R,8.982983589172363,8.982983589172363,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-12-16,T7HRLL-R,8.982867240905762,8.982867240905762,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-09-25,T7HRLL-R,8.981202125549316,8.981202125549316,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-05-07,T7HRLL-R,8.978006362915039,8.978006362915039,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-05-09,JBLXCY-R,8.974946022033691,8.974946022033691,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-11-29,QR9H6P-R,8.967042922973633,8.967042922973633,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-12-05,T7HRLL-R,8.958385467529297,8.958385467529297,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-11-11,X32NYV-R,8.958172600000001,8.958172600000001,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-03-17,JXR980-R,8.9551362991333,8.9551362991333,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-10-16,X32NYV-R,8.954612731933594,8.954612731933594,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-08-23,T7HRLL-R,8.94364070892334,8.94364070892334,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-02-04,VW1H7G-R,8.936419486999512,8.936419486999512,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-02-14,J6L6Y9-R,8.928629875183105,8.928629875183105,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2017-07-26,H46TW9-R,8.921992301940918,8.921992301940918,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2022-09-02,HN45T9-R,8.908750534057617,8.908750534057617,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-01-14,T7HRLL-R,8.905288696289062,8.905288696289062,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-01-25,QR9H6P-R,8.903223037719727,8.903223037719727,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-08-02,T7HRLL-R,8.880979537963867,8.880979537963867,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2017-07-28,H46TW9-R,8.874659538269043,8.874659538269043,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-06-12,T7HRLL-R,8.764957427978516,8.764957427978516,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-10-18,R3Q0GG-R,8.479053497314453,8.479053497314453,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-08-13,L5W163-R,8.474237442016602,8.474237442016602,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-02-27,T7HRLL-R,8.419347763061523,8.419347763061523,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-07-30,PRCZJK-R,8.124564170837402,8.124564170837402,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2022-07-20,HN45T9-R,8.122064590454102,8.122064590454102,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-11-05,K80C6V-R,8.01019287109375,8.01019287109375,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-06-27,VDT2VP-R,7.992319107055664,7.992319107055664,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-04-25,L93LBV-R,7.9794158935546875,7.9794158935546875,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-08-11,QBCTL6-R,7.945278167724609,7.945278167724609,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2017-03-29,WDK2F1-R,7.92988395690918,7.92988395690918,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2012-08-30,VK92Z4-R,7.876975059509277,7.876975059509277,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2017-04-12,WDK2F1-R,7.840403079986572,7.840403079986572,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2006-02-01,QR9Z00-R,7.7962965965271,7.7962965965271,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-01-26,T7HRLL-R,7.710630893707275,7.710630893707275,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-05-10,VW1H7G-R,7.676730155944824,7.676730155944824,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-05-29,VW1H7G-R,7.648113250732422,7.648113250732422,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2017-07-12,WDK2F1-R,7.499628067016602,7.499628067016602,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2022-11-10,HN45T9-R,7.20810604095459,7.20810604095459,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-11-20,PRCZJK-R,7.1466845999999995,7.1466845999999995,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2014-10-09,TF1Z16-R,7.098163604736328,7.098163604736328,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-08-13,KV0K62-R,7.046482086181641,7.046482086181641,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-12-30,X32NYV-R,7.032369136810303,7.032369136810303,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-02-05,GM3PSR-R,7.010950088500977,7.010950088500977,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2022-07-25,T7HRLL-R,7.010179042816162,7.010179042816162,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-02-08,T7HRLL-R,6.996654987335205,6.996654987335205,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2017-02-28,WDK2F1-R,6.9898362159729,6.9898362159729,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2017-03-09,GM3PSR-R,6.981098175048828,6.981098175048828,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-05-23,P52239-R,6.953457832336426,6.953457832336426,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-06-03,MBLWWK-R,6.92160177230835,6.92160177230835,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-11-14,K01WHX-R,6.9031291007995605,6.9031291007995605,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-06-24,WDK2F1-R,6.890639781951904,6.890639781951904,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2026-03-10,LF5C6W-R,6.884068012237549,6.884068012237549,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-05-13,MBLWWK-R,6.693987846374512,6.693987846374512,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2019-01-02,BBD288-R,6.55086088180542,6.55086088180542,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-06-21,L93LBV-R,6.528085231781006,6.528085231781006,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-11-19,GKYKWV-R,6.355630397796631,6.355630397796631,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-01-29,GKYKWV-R,6.318047523498535,6.318047523498535,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2026-06-18,LF5C6W-R,6.287302017211914,6.287302017211914,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-11-02,BBD288-R,6.284552097320557,6.284552097320557,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-05-09,KM6JR1-R,6.281379222869873,6.281379222869873,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-11-05,X0815Z-R,6.277970790863037,6.277970790863037,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-12-20,T7HRLL-R,6.1513190269470215,6.1513190269470215,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-06-10,L93LBV-R,6.050538063049316,6.050538063049316,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-10-31,CB1HZ7-R,6.013341903686523,6.013341903686523,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-10-27,GKYKWV-R,5.998793125152588,5.998793125152588,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-04-14,GKYKWV-R,5.98053503036499,5.98053503036499,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-11-04,MBLWWK-R,5.964084148406982,5.964084148406982,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-02-03,HWYM1P-R,5.84468936920166,5.84468936920166,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2011-11-09,MVH8ZN-R,5.803622245788574,5.803622245788574,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-07-03,P0XLVH-R,5.750000476837158,5.750000476837158,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-06-25,WCDPYV-R,5.723404884338379,5.723404884338379,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-11-03,WNGGFB-R,5.722688674926758,5.722688674926758,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-06-13,T7HRLL-R,5.7137041091918945,5.7137041091918945,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-11-14,CB1HZ7-R,5.681879,5.681879,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2019-01-30,T7HRLL-R,5.6605401039123535,5.6605401039123535,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-12-26,T7HRLL-R,5.655459403991699,5.655459403991699,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-05-14,L93LBV-R,5.653426170349121,5.653426170349121,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2019-03-25,BBD288-R,5.643409252166748,5.643409252166748,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2013-08-23,RT1M57-R,5.629370212554932,5.629370212554932,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-07-20,WDK2F1-R,5.626203536987305,5.626203536987305,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2008-12-17,MR6YQK-R,5.589888095855713,5.589888095855713,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2019-12-30,GKYKWV-R,5.553147792816162,5.553147792816162,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-03-06,FQDXKG-R,5.5227766036987305,5.5227766036987305,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-03-14,T7HRLL-R,5.4862871170043945,5.4862871170043945,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-12-15,T7HL8F-R,5.380824089050293,5.380824089050293,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-04-24,GKYKWV-R,5.372758865356445,5.372758865356445,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-05-21,GYM5PB-R,5.3590874671936035,5.3590874671936035,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-08-20,KV0K62-R,5.337005615234375,5.337005615234375,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-11-28,BBD288-R,5.2577595710754395,5.2577595710754395,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2014-11-07,XC20DP-R,5.220367431640625,5.220367431640625,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-07-08,B7X5WC-R,5.173972129821777,5.173972129821777,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-02-26,L2BWXK-R,5.1333327293396,5.1333327293396,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-07-23,WP2Z44-R,5.101123809814453,5.101123809814453,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-06-24,GM3PSR-R,5.0308637619018555,5.0308637619018555,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-07-02,GM3PSR-R,5.017366886138916,5.017366886138916,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-09-23,GM3PSR-R,5.016448020935059,5.016448020935059,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2022-03-10,GGKD94-R,5.0046772956848145,5.0046772956848145,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-04-15,V05L58-R,5.0019755363464355,5.0019755363464355,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-10-23,CB1HZ7-R,4.998708724975586,4.998708724975586,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2019-05-20,GM3PSR-R,4.997044563293457,4.997044563293457,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-06-10,VDT2VP-R,4.990810871124268,4.990810871124268,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-09-23,MBLWWK-R,4.98779296875,4.98779296875,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-11-25,V9KKT0-R,4.982876,4.982876,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-11-13,CB1HZ7-R,4.9770612,4.9770612,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2022-02-17,GGKD94-R,4.975452423095703,4.975452423095703,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-09-04,T4332F-R,4.967794895172119,4.967794895172119,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2014-12-31,CW13FK-R,4.9470438957214355,4.9470438957214355,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-03-07,QBPHNX-R,4.941588878631592,4.941588878631592,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-06-18,BT5LSL-R,4.882352828979492,4.882352828979492,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-09-16,MBLWWK-R,4.853206157684326,4.853206157684326,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-02-01,VXKLK4-R,4.746490478515625,4.746490478515625,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-06-18,P52239-R,4.645423889160156,4.645423889160156,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-08-19,VDT2VP-R,4.596161365509033,4.596161365509033,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-02-10,GM3PSR-R,4.556501388549805,4.556501388549805,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-12-28,T7HRLL-R,4.555305004119873,4.555305004119873,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2022-08-03,RSXC6D-R,4.542494773864746,4.542494773864746,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-11-10,GKYKWV-R,4.531514644622803,4.531514644622803,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-12-03,GKYKWV-R,4.518284320831299,4.518284320831299,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-03-21,GM3PSR-R,4.515631198883057,4.515631198883057,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-02-16,GM3PSR-R,4.51369571685791,4.51369571685791,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-11-15,GKYKWV-R,4.511558532714844,4.511558532714844,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-02-12,GM3PSR-R,4.506126880645752,4.506126880645752,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-11-30,GKYKWV-R,4.506108283996582,4.506108283996582,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-02-17,GM3PSR-R,4.505434036254883,4.505434036254883,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-11-23,GKYKWV-R,4.49169921875,4.49169921875,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-11-27,SNC4KL-R,4.487381458282471,4.487381458282471,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-08-15,JBLXCY-R,4.48240327835083,4.48240327835083,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2021-11-18,GKYKWV-R,4.480371952056885,4.480371952056885,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-10-16,JXR980-R,4.47503662109375,4.47503662109375,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-02-04,T7HRLL-R,4.465030670166016,4.465030670166016,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-10-05,GM3PSR-R,4.463620662689209,4.463620662689209,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-08-28,J5RFMZ-R,4.463476181030273,4.463476181030273,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-05-23,VDT2VP-R,4.455878257751465,4.455878257751465,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2016-03-17,GM3PSR-R,4.382384300231934,4.382384300231934,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2018-03-27,GKYKWV-R,4.269907474517822,4.269907474517822,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-08-22,KV0K62-R,4.26836633682251,4.26836633682251,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-04-07,MBLWWK-R,4.231420993804932,4.231420993804932,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2020-02-07,TD2BMG-R,4.227272987365723,4.227272987365723,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2014-10-22,F3Q31N-R,4.1999993324279785,4.1999993324279785,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-08-20,GYM5PB-R,4.170875072479248,4.170875072479248,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2023-01-05,R3Q0GG-R,4.131072998046875,4.131072998046875,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2006-02-16,LRLWMW-R,4.12545108795166,4.12545108795166,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2024-05-16,H3ZWHN-R,4.100041389465332,4.100041389465332,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2008-03-03,TWT42C-R,4.097831726074219,4.097831726074219,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-02-03,JXR980-R,4.039264678955078,4.039264678955078,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
2025-09-19,P52239-R,4.007655143737793,4.007655143737793,high,"abs_threshold,positive_threshold",needs_review,verify_vendor_or_corporate_action_before_cleaning,,,,
