market,version,result_type,source_file,metric,label,candidate_type,buckets,components,component_count,coverage,ratio_cagr,top_worst_ratio_return,ratio_max_drawdown,tracking_error,avg_turnover,robust_score,max_component_robust,max_component_ratio_cagr,max_component_top_worst,synergy_score,classification,left_out,left_out_bucket,full_model_metric,full_robust_score,without_robust_score,loo_contribution,full_ratio_cagr,without_ratio_cagr,ratio_contribution,benchmark,side,status,message,start_date,run_dir,family,role,direction,non_null_rows,first_date,last_date,avg_names_per_month,note,days,avg_holdings,valid,cagr,vol,sharpe,max_drawdown,ratio_return,information_ratio,rolling_3y_min_ratio_cagr,annual_active_hit_rate,perf_ptf,perf_bench,top_worst_ratio_max_drawdown,worst_ratio_return,theme,inputs,min_count,pass_gate,fail_reasons
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_921b6cfa0b,value_level + quality_improvement + earnings_yield_improvement,,value_level|quality_improvement|earnings_yield_improvement,sp500_syn_bucket_value_level|sp500_syn_bucket_quality_improvement|sp500_syn_bucket_earnings_yield_improvement,3.0,,0.0538389978407347,2.703828254057627,-0.1676220385072274,0.0606186259366002,0.5361316836141377,2.354965763580813,,,,,,,,,,,,,,,SP500,Top,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s278\official_runs\2026-07-10_101755_research_SP500_sp500_syn_subset_921b6cfa0b_Top_2009-06-30,family_subset,family_subset,,,,,,3-bucket subset,4362.0,99.0341463414634,True,0.2316278767900619,0.1899776529196001,1.2192374904646728,-0.3786373417400122,1.43863571964844,0.8908302117164321,-0.039721380145385,0.7647058823529411,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s278\official_runs\2026-07-10_101755_research_SP500_sp500_syn_subset_921b6cfa0b_Top_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s278\official_runs\2026-07-10_101755_research_SP500_sp500_syn_subset_921b6cfa0b_Top_2009-06-30\perf_bench.parquet,-0.1712125693409425,-0.3415904970818071,,,,,
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_921b6cfa0b,value_level + quality_improvement + earnings_yield_improvement,,value_level|quality_improvement|earnings_yield_improvement,sp500_syn_bucket_value_level|sp500_syn_bucket_quality_improvement|sp500_syn_bucket_earnings_yield_improvement,3.0,,-0.0242852517312879,2.703828254057627,-0.4687556968480224,0.0533438735169263,0.5199810752409887,2.354965763580813,,,,,,,,,,,,,,,SP500,Worst,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s278\official_runs\2026-07-10_101840_research_SP500_sp500_syn_subset_921b6cfa0b_Worst_2009-06-30,family_subset,family_subset,,,,,,3-bucket subset,4362.0,99.0341463414634,True,0.1403236037242925,0.1930670812457349,0.7268126850982393,-0.3373811043967332,-0.3415904970818071,-0.3963254883309152,-0.0792684922692606,0.2941176470588235,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s278\official_runs\2026-07-10_101840_research_SP500_sp500_syn_subset_921b6cfa0b_Worst_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s278\official_runs\2026-07-10_101840_research_SP500_sp500_syn_subset_921b6cfa0b_Worst_2009-06-30\perf_bench.parquet,-0.1712125693409425,-0.3415904970818071,,,,,
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_928a642996,growth + value_improvement + dividend_growth,,growth|value_improvement|dividend_growth,sp500_syn_bucket_growth|sp500_syn_bucket_value_improvement|sp500_syn_bucket_dividend_growth,3.0,,0.0229789119625458,1.4159677156707997,-0.1289048223060909,0.0492534866208508,0.4719593232914891,0.8292272148137567,,,,,,,,,,,,,,,SP500,Top,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_103105_s50\official_runs\2026-07-10_103858_research_SP500_sp500_syn_subset_928a642996_Top_2009-06-30,family_subset,family_subset,,,,,,3-bucket subset,4362.0,99.0341463414634,True,0.1955615116948341,0.1920616443123705,1.018222625319043,-0.3775149291268359,0.4713866979233125,0.511251837788501,-0.043080209711923,0.7058823529411765,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_103105_s50\official_runs\2026-07-10_103858_research_SP500_sp500_syn_subset_928a642996_Top_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_103105_s50\official_runs\2026-07-10_103858_research_SP500_sp500_syn_subset_928a642996_Top_2009-06-30\perf_bench.parquet,-0.2094618577812355,-0.3909741887776931,,,,,
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_928a642996,growth + value_improvement + dividend_growth,,growth|value_improvement|dividend_growth,sp500_syn_bucket_growth|sp500_syn_bucket_value_improvement|sp500_syn_bucket_dividend_growth,3.0,,-0.0287500675232014,1.4159677156707997,-0.5057305750885472,0.0675594042226263,0.4920784914496578,0.8292272148137567,,,,,,,,,,,,,,,SP500,Worst,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s269\official_runs\2026-07-10_101655_research_SP500_sp500_syn_subset_928a642996_Worst_2009-06-30,family_subset,family_subset,,,,,,3-bucket subset,4362.0,99.0341463414634,True,0.1351055470711222,0.184679474969781,0.7315677451066473,-0.3949518359182306,-0.3909741887776931,-0.4026774993455334,-0.1264186247200618,0.3529411764705882,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s269\official_runs\2026-07-10_101655_research_SP500_sp500_syn_subset_928a642996_Worst_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s269\official_runs\2026-07-10_101655_research_SP500_sp500_syn_subset_928a642996_Worst_2009-06-30\perf_bench.parquet,-0.2094618577812355,-0.3909741887776931,,,,,
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_94aea0a1ad,value_level + earnings_yield_improvement + value_improvement,,value_level|earnings_yield_improvement|value_improvement,sp500_syn_bucket_value_level|sp500_syn_bucket_earnings_yield_improvement|sp500_syn_bucket_value_improvement,3.0,,0.0312786116716299,1.136833154980084,-0.1916601975229055,0.0647486754972845,0.6238696080025754,0.7587117696854802,,,,,,,,,,,,,,,SP500,Top,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_103105_s54\official_runs\2026-07-10_103858_research_SP500_sp500_syn_subset_94aea0a1ad_Top_2009-06-30,family_subset,family_subset,,,,,,3-bucket subset,4362.0,99.0341463414634,True,0.2052614198891968,0.1956021503390185,1.0493822257753145,-0.3862868976261394,0.6880411415303191,0.5222025834424344,-0.0496768787917853,0.7058823529411765,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_103105_s54\official_runs\2026-07-10_103858_research_SP500_sp500_syn_subset_94aea0a1ad_Top_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_103105_s54\official_runs\2026-07-10_103858_research_SP500_sp500_syn_subset_94aea0a1ad_Top_2009-06-30\perf_bench.parquet,-0.1882185322545533,-0.2100266988107211,,,,,
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_94aea0a1ad,value_level + earnings_yield_improvement + value_improvement,,value_level|earnings_yield_improvement|value_improvement,sp500_syn_bucket_value_level|sp500_syn_bucket_earnings_yield_improvement|sp500_syn_bucket_value_improvement,3.0,,-0.0137728405079038,1.136833154980084,-0.3537458069120308,0.0521465818642885,0.6195307634790489,0.7587117696854802,,,,,,,,,,,,,,,SP500,Worst,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_103105_s54\official_runs\2026-07-10_103940_research_SP500_sp500_syn_subset_94aea0a1ad_Worst_2009-06-30,family_subset,family_subset,,,,,,3-bucket subset,4362.0,99.0341463414634,True,0.1526095209673714,0.1881548775032615,0.8110845862325631,-0.3407204644331557,-0.2100266988107211,-0.2211395526517546,-0.0786052808477728,0.3529411764705882,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_103105_s54\official_runs\2026-07-10_103940_research_SP500_sp500_syn_subset_94aea0a1ad_Worst_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_103105_s54\official_runs\2026-07-10_103940_research_SP500_sp500_syn_subset_94aea0a1ad_Worst_2009-06-30\perf_bench.parquet,-0.1882185322545533,-0.2100266988107211,,,,,
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_974828f354,revision + quality_improvement + risk_decline,,revision|quality_improvement|risk_decline,sp500_syn_bucket_revision|sp500_syn_bucket_quality_improvement|sp500_syn_bucket_risk_decline,3.0,,0.0515399759259158,3.22015546185846,-0.0942954082668351,0.0511174480657744,0.6554756742336554,2.707495534290677,,,,,,,,,,,,,,,SP500,Top,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s233\official_runs\2026-07-10_101007_research_SP500_sp500_syn_subset_974828f354_Top_2009-06-30,family_subset,family_subset,,,,,,3-bucket subset,4362.0,99.0341463414634,True,0.228940996265196,0.1913373792572593,1.1965304278437798,-0.3443029066631465,1.349759706213526,1.0194795717817715,-0.0126336382526337,0.8235294117647058,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s233\official_runs\2026-07-10_101007_research_SP500_sp500_syn_subset_974828f354_Top_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s233\official_runs\2026-07-10_101007_research_SP500_sp500_syn_subset_974828f354_Top_2009-06-30\perf_bench.parquet,-0.1631380654792862,-0.4432054156652453,,,,,
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_974828f354,revision + quality_improvement + risk_decline,,revision|quality_improvement|risk_decline,sp500_syn_bucket_revision|sp500_syn_bucket_quality_improvement|sp500_syn_bucket_risk_decline,3.0,,-0.0338595170410632,3.22015546185846,-0.5194599071869519,0.0699174781951873,0.6571616760184293,2.707495534290677,,,,,,,,,,,,,,,SP500,Worst,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s233\official_runs\2026-07-10_101045_research_SP500_sp500_syn_subset_974828f354_Worst_2009-06-30,family_subset,family_subset,,,,,,3-bucket subset,4362.0,99.0341463414634,True,0.1291341031654174,0.1978714316714694,0.6526162067691598,-0.391331636576681,-0.4432054156652453,-0.4274703544507346,-0.0926132485534707,0.2352941176470588,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s233\official_runs\2026-07-10_101045_research_SP500_sp500_syn_subset_974828f354_Worst_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s233\official_runs\2026-07-10_101045_research_SP500_sp500_syn_subset_974828f354_Worst_2009-06-30\perf_bench.parquet,-0.1631380654792862,-0.4432054156652453,,,,,
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_97e44a65c2,revision + earnings_yield_improvement,,revision|earnings_yield_improvement,sp500_syn_bucket_revision|sp500_syn_bucket_earnings_yield_improvement,2.0,,0.0232291429842044,0.7589557981042105,-0.1954457104912327,0.0574445326386284,0.5698251863349998,0.346688489252837,,,,,,,,,,,,,,,SP500,Top,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s167\official_runs\2026-07-10_095719_research_SP500_sp500_syn_subset_97e44a65c2_Top_2009-06-30,family_subset,family_subset,,,,,,2-bucket subset,4362.0,99.0341463414634,True,0.1958539581715197,0.196827714981774,0.9950527454411364,-0.395658979995598,0.4775170125276287,0.4590230327803164,-0.061970468705803,0.7058823529411765,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s167\official_runs\2026-07-10_095719_research_SP500_sp500_syn_subset_97e44a65c2_Top_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s167\official_runs\2026-07-10_095719_research_SP500_sp500_syn_subset_97e44a65c2_Top_2009-06-30\perf_bench.parquet,-0.1864347832515774,-0.1600033303167222,,,,,
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_97e44a65c2,revision + earnings_yield_improvement,,revision|earnings_yield_improvement,sp500_syn_bucket_revision|sp500_syn_bucket_earnings_yield_improvement,2.0,,-0.0102043069172083,0.7589557981042105,-0.4049134981918157,0.069902341968378,0.5601455843904324,0.346688489252837,,,,,,,,,,,,,,,SP500,Worst,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s167\official_runs\2026-07-10_095800_research_SP500_sp500_syn_subset_97e44a65c2_Worst_2009-06-30,family_subset,family_subset,,,,,,2-bucket subset,4362.0,99.0341463414634,True,0.1567800873048934,0.195170646154204,0.8032974752823318,-0.3871290069357352,-0.1600033303167222,-0.0948691678545393,-0.0825716197454552,0.4705882352941176,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s167\official_runs\2026-07-10_095800_research_SP500_sp500_syn_subset_97e44a65c2_Worst_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s167\official_runs\2026-07-10_095800_research_SP500_sp500_syn_subset_97e44a65c2_Worst_2009-06-30\perf_bench.parquet,-0.1864347832515774,-0.1600033303167222,,,,,
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_9a68df7c05,revision + deleveraging + risk_decline,,revision|deleveraging|risk_decline,sp500_syn_bucket_revision|sp500_syn_bucket_deleveraging|sp500_syn_bucket_risk_decline,3.0,,0.0432804581423154,2.4177240582426363,-0.1171083544329512,0.0527737424868239,0.6227237664205981,1.9523034963635408,,,,,,,,,,,,,,,SP500,Top,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s240\official_runs\2026-07-10_101134_research_SP500_sp500_syn_subset_9a68df7c05_Top_2009-06-30,family_subset,family_subset,,,,,,3-bucket subset,4362.0,99.0341463414634,True,0.2192880489250723,0.1916012668139374,1.1445020827446897,-0.3438929330854077,1.0549707265122965,0.8413948270389862,-0.0245388079173477,0.7647058823529411,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s240\official_runs\2026-07-10_101134_research_SP500_sp500_syn_subset_9a68df7c05_Top_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s240\official_runs\2026-07-10_101134_research_SP500_sp500_syn_subset_9a68df7c05_Top_2009-06-30\perf_bench.parquet,-0.1583124768715178,-0.398731234150909,,,,,
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_9a68df7c05,revision + deleveraging + risk_decline,,revision|deleveraging|risk_decline,sp500_syn_bucket_revision|sp500_syn_bucket_deleveraging|sp500_syn_bucket_risk_decline,3.0,,-0.0294821786712262,2.4177240582426363,-0.4869343287347877,0.0679727641180888,0.6332174665416413,1.9523034963635408,,,,,,,,,,,,,,,SP500,Worst,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s240\official_runs\2026-07-10_101230_research_SP500_sp500_syn_subset_9a68df7c05_Worst_2009-06-30,family_subset,family_subset,,,,,,3-bucket subset,4362.0,99.0341463414634,True,0.1342499244374335,0.1949307749238429,0.6887056417329861,-0.3851923609574202,-0.398731234150909,-0.3827710892460899,-0.07840781948807,0.2352941176470588,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s240\official_runs\2026-07-10_101230_research_SP500_sp500_syn_subset_9a68df7c05_Worst_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s240\official_runs\2026-07-10_101230_research_SP500_sp500_syn_subset_9a68df7c05_Worst_2009-06-30\perf_bench.parquet,-0.1583124768715178,-0.398731234150909,,,,,
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_9b8021eb58,growth + quality_improvement + value_improvement,,growth|quality_improvement|value_improvement,sp500_syn_bucket_growth|sp500_syn_bucket_quality_improvement|sp500_syn_bucket_value_improvement,3.0,,0.0545114584707837,3.680464841303637,-0.1047943001173635,0.0588079869587662,0.635675555292211,3.037059774609725,,,,,,,,,,,,,,,SP500,Top,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s259\official_runs\2026-07-10_101454_research_SP500_sp500_syn_subset_9b8021eb58_Top_2009-06-30,family_subset,family_subset,,,,,,3-bucket subset,4362.0,99.0341463414634,True,0.2324137855101882,0.2021246424571809,1.1498537866773164,-0.3679757175738071,1.4652239411514,0.9693723435569706,0.0048709422032424,0.8823529411764706,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s259\official_runs\2026-07-10_101454_research_SP500_sp500_syn_subset_9b8021eb58_Top_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s259\official_runs\2026-07-10_101454_research_SP500_sp500_syn_subset_9b8021eb58_Top_2009-06-30\perf_bench.parquet,-0.1668027099406857,-0.4732950626193,,,,,
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_9b8021eb58,growth + quality_improvement + value_improvement,,growth|quality_improvement|value_improvement,sp500_syn_bucket_growth|sp500_syn_bucket_quality_improvement|sp500_syn_bucket_value_improvement,3.0,,-0.0370118306745632,3.680464841303637,-0.5793640035930234,0.063693040066121,0.6319828934281512,3.037059774609725,,,,,,,,,,,,,,,SP500,Worst,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s259\official_runs\2026-07-10_101542_research_SP500_sp500_syn_subset_9b8021eb58_Worst_2009-06-30,family_subset,family_subset,,,,,,3-bucket subset,4362.0,99.0341463414634,True,0.1254499755564002,0.1867966785464762,0.6715856862796813,-0.391956964603723,-0.4732950626193,-0.5528654341331294,-0.1119435281241705,0.1764705882352941,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s259\official_runs\2026-07-10_101542_research_SP500_sp500_syn_subset_9b8021eb58_Worst_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s259\official_runs\2026-07-10_101542_research_SP500_sp500_syn_subset_9b8021eb58_Worst_2009-06-30\perf_bench.parquet,-0.1668027099406857,-0.4732950626193,,,,,
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_9ca4a4c24f,earnings_yield_improvement + dividend_growth,,earnings_yield_improvement|dividend_growth,sp500_syn_bucket_earnings_yield_improvement|sp500_syn_bucket_dividend_growth,2.0,,0.0184050111708344,0.6473153776054219,-0.1678089853350688,0.0495693272495253,0.5145663205045093,0.2495429112371582,,,,,,,,,,,,,,,SP500,Top,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s200\official_runs\2026-07-10_100446_research_SP500_sp500_syn_subset_9ca4a4c24f_Top_2009-06-30,family_subset,family_subset,,,,,,2-bucket subset,4362.0,99.0341463414634,True,0.1902159667564837,0.1888213005090503,1.0073861701178497,-0.3941480538057221,0.3634636013648364,0.4069514605239554,-0.0523910810107262,0.7058823529411765,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s200\official_runs\2026-07-10_100446_research_SP500_sp500_syn_subset_9ca4a4c24f_Top_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s200\official_runs\2026-07-10_100446_research_SP500_sp500_syn_subset_9ca4a4c24f_Top_2009-06-30\perf_bench.parquet,-0.1531945114165793,-0.172311738298224,,,,,
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_9ca4a4c24f,earnings_yield_improvement + dividend_growth,,earnings_yield_improvement|dividend_growth,sp500_syn_bucket_earnings_yield_improvement|sp500_syn_bucket_dividend_growth,2.0,,-0.0110634219899889,0.6473153776054219,-0.3696956146701399,0.0655667123716046,0.531384802323431,0.2495429112371582,,,,,,,,,,,,,,,SP500,Worst,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s200\official_runs\2026-07-10_100523_research_SP500_sp500_syn_subset_9ca4a4c24f_Worst_2009-06-30,family_subset,family_subset,,,,,,2-bucket subset,4362.0,99.0341463414634,True,0.1557760344323244,0.1904149305426883,0.8180872896277513,-0.3632782543772543,-0.172311738298224,-0.1281909307765248,-0.0743403748957073,0.3529411764705882,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s200\official_runs\2026-07-10_100523_research_SP500_sp500_syn_subset_9ca4a4c24f_Worst_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s200\official_runs\2026-07-10_100523_research_SP500_sp500_syn_subset_9ca4a4c24f_Worst_2009-06-30\perf_bench.parquet,-0.1531945114165793,-0.172311738298224,,,,,
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_9ddbd3a47c,quality_improvement + deleveraging + risk_decline,,quality_improvement|deleveraging|risk_decline,sp500_syn_bucket_quality_improvement|sp500_syn_bucket_deleveraging|sp500_syn_bucket_risk_decline,3.0,,0.0598501791457912,5.630327039082806,-0.1078991291369361,0.0485350070453618,0.7435211124641523,4.237033314783142,,,,,,,,,,,,,,,SP500,Top,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s314\official_runs\2026-07-10_102522_research_SP500_sp500_syn_subset_9ddbd3a47c_Top_2009-06-30,family_subset,family_subset,,,,,,3-bucket subset,4362.0,99.0341463414634,True,0.2386531799748144,0.1867485027892145,1.277938920046847,-0.3289529063658541,1.686203060560973,1.215108362042863,0.0014035762658948,0.9411764705882352,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s314\official_runs\2026-07-10_102522_research_SP500_sp500_syn_subset_9ddbd3a47c_Top_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s314\official_runs\2026-07-10_102522_research_SP500_sp500_syn_subset_9ddbd3a47c_Top_2009-06-30\perf_bench.parquet,-0.1241094946245257,-0.5948611516857298,,,,,
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_9ddbd3a47c,quality_improvement + deleveraging + risk_decline,,quality_improvement|deleveraging|risk_decline,sp500_syn_bucket_quality_improvement|sp500_syn_bucket_deleveraging|sp500_syn_bucket_risk_decline,3.0,,-0.0517628928733053,5.630327039082806,-0.6497022396566997,0.0636633249061369,0.7433259859091357,4.237033314783142,,,,,,,,,,,,,,,SP500,Worst,success,Run termine avec succes,2009-06-30,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s314\official_runs\2026-07-10_102611_research_SP500_sp500_syn_subset_9ddbd3a47c_Worst_2009-06-30,family_subset,family_subset,,,,,,3-bucket subset,4362.0,99.0341463414634,True,0.1082103218204313,0.197787583183298,0.5471037164155461,-0.4031360212795629,-0.5948611516857298,-0.7581722623590408,-0.1277885119903391,0.2352941176470588,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s314\official_runs\2026-07-10_102611_research_SP500_sp500_syn_subset_9ddbd3a47c_Worst_2009-06-30\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s314\official_runs\2026-07-10_102611_research_SP500_sp500_syn_subset_9ddbd3a47c_Worst_2009-06-30\perf_bench.parquet,-0.1241094946245257,-0.5948611516857298,,,,,
sp500,old,performance_summary,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500_relative_synergy_20260710\performance_summary.csv,sp500_syn_subset_a0b1ce662a,value_level + quality_level,,value_level|quality_level,sp500_syn_bucket_value_level|sp500_syn_bucket_quality_level,2.0,,0.0165578246081945,0.5570046938341677,-0.1932085567965128,0.0603130122368529,0.1901094522118487,0.1037000429836734,,,,,,,,,,,,,,,SP500,Top,success,Run termine avec succes,2009-03-31,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s180\official_runs\2026-07-10_100023_research_SP500_sp500_syn_subset_a0b1ce662a_Top_2009-03-31,family_subset,family_subset,,,,,,2-bucket subset,4424.0,99.03365384615384,True,0.1877380278996072,0.1825312282392104,1.028525527991151,-0.3287940683797242,0.3274480271881106,0.2809988780590315,-0.0555202052916424,0.5294117647058824,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s180\official_runs\2026-07-10_100023_research_SP500_sp500_syn_subset_a0b1ce662a_Top_2009-03-31\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\sp500sy60710_092841_s180\official_runs\2026-07-10_100023_research_SP500_sp500_syn_subset_a0b1ce662a_Top_2009-03-31\perf_bench.parquet,-0.2488748376768392,-0.1474347942270921,,,,,
